"Subject";"Country";"entry";"nowcast_year";"nowcast_month";"nowcast";"Model"
"EXTRA_EXPORT";"AT";1;2025;1;4814.03410992058;"TRAMO_MV1"
"EXTRA_EXPORT";"BE";1;2025;1;13293.8476440499;"TRAMO_MV1"
"EXTRA_EXPORT";"BG";1;2025;1;1196.35550756631;"TRAMO_MV1"
"EXTRA_EXPORT";"HR";1;2025;1;584.716632177899;"TRAMO_MV1"
"EXTRA_EXPORT";"CY";1;2025;1;280.609251011463;"TRAMO_MV1"
"EXTRA_EXPORT";"CZ";1;2025;1;3701.4872663925;"TRAMO_MV1"
"EXTRA_EXPORT";"DK";1;2025;1;4803.26558258835;"TRAMO_MV1"
"EXTRA_EXPORT";"EE";1;2025;1;392.714712882744;"TRAMO_MV1"
"EXTRA_EXPORT";"FI";1;2025;1;2455.83420828321;"TRAMO_MV1"
"EXTRA_EXPORT";"FR";1;2025;1;19943.9222786138;"TRAMO_MV1"
"EXTRA_EXPORT";"DE";1;2025;1;54621.8396289088;"TRAMO_MV1"
"EXTRA_EXPORT";"EL";1;2025;1;1552.39654196708;"TRAMO_MV1"
"EXTRA_EXPORT";"HU";1;2025;1;2764.1762669537;"TRAMO_MV1"
"EXTRA_EXPORT";"IE";1;2025;1;12637.09925937;"TRAMO_MV1"
"EXTRA_EXPORT";"IT";1;2025;1;22858.5305839557;"TRAMO_MV1"
"EXTRA_EXPORT";"LV";1;2025;1;376.19404383384;"TRAMO_MV1"
"EXTRA_EXPORT";"LT";1;2025;1;1046.18222781237;"TRAMO_MV1"
"EXTRA_EXPORT";"LU";1;2025;1;232.938658140462;"TRAMO_MV1"
"EXTRA_EXPORT";"MT";1;2025;1;114.487497112497;"TRAMO_MV1"
"EXTRA_EXPORT";"NL";1;2025;1;21533.7667039255;"TRAMO_MV1"
"EXTRA_EXPORT";"PL";1;2025;1;6940.54665509578;"TRAMO_MV1"
"EXTRA_EXPORT";"PT";1;2025;1;1790.33950953538;"TRAMO_MV1"
"EXTRA_EXPORT";"RO";1;2025;1;2044.06719141423;"TRAMO_MV1"
"EXTRA_EXPORT";"SK";1;2025;1;1905.42301316427;"TRAMO_MV1"
"EXTRA_EXPORT";"SI";1;2025;1;2925.19144257296;"TRAMO_MV1"
"EXTRA_EXPORT";"ES";1;2025;1;11008.5118113369;"TRAMO_MV1"
"EXTRA_EXPORT";"SE";1;2025;1;6439.60821645953;"TRAMO_MV1"
"EXTRA_EXPORT";"AT";2;2025;1;4710.59269142715;"TRAMO_UV"
"EXTRA_EXPORT";"BE";2;2025;1;12845.9824081765;"TRAMO_UV"
"EXTRA_EXPORT";"BG";2;2025;1;1043.10690501037;"TRAMO_UV"
"EXTRA_EXPORT";"HR";2;2025;1;568.625207034412;"TRAMO_UV"
"EXTRA_EXPORT";"CY";2;2025;1;260.824200465174;"TRAMO_UV"
"EXTRA_EXPORT";"CZ";2;2025;1;4129.7836741198;"TRAMO_UV"
"EXTRA_EXPORT";"DK";2;2025;1;4732.27766192898;"TRAMO_UV"
"EXTRA_EXPORT";"EE";2;2025;1;405.911834550979;"TRAMO_UV"
"EXTRA_EXPORT";"FI";2;2025;1;2514.81633892726;"TRAMO_UV"
"EXTRA_EXPORT";"FR";2;2025;1;20878.0878536506;"TRAMO_UV"
"EXTRA_EXPORT";"DE";2;2025;1;53849.2029179957;"TRAMO_UV"
"EXTRA_EXPORT";"EL";2;2025;1;1496.06058510795;"TRAMO_UV"
"EXTRA_EXPORT";"HU";2;2025;1;2712.42815230388;"TRAMO_UV"
"EXTRA_EXPORT";"IE";2;2025;1;12342.0978997876;"TRAMO_UV"
"EXTRA_EXPORT";"IT";2;2025;1;22530.9659752609;"TRAMO_UV"
"EXTRA_EXPORT";"LV";2;2025;1;375.114806912886;"TRAMO_UV"
"EXTRA_EXPORT";"LT";2;2025;1;862.597424573427;"TRAMO_UV"
"EXTRA_EXPORT";"LU";2;2025;1;219.888879621808;"TRAMO_UV"
"EXTRA_EXPORT";"MT";2;2025;1;120.776370702984;"TRAMO_UV"
"EXTRA_EXPORT";"NL";2;2025;1;21596.2909623885;"TRAMO_UV"
"EXTRA_EXPORT";"PL";2;2025;1;6930.12455102005;"TRAMO_UV"
"EXTRA_EXPORT";"PT";2;2025;1;1855.54008317198;"TRAMO_UV"
"EXTRA_EXPORT";"RO";2;2025;1;1961.40604684114;"TRAMO_UV"
"EXTRA_EXPORT";"SK";2;2025;1;1930.41842463564;"TRAMO_UV"
"EXTRA_EXPORT";"SI";2;2025;1;2884.64342648899;"TRAMO_UV"
