"Subject";"Country";"entry";"nowcast_year";"nowcast_month";"nowcast";"Model"
"EXTRA_EXPORT";"AT";1;2024;12;4963.06333679578;"TRAMO_MV1"
"EXTRA_EXPORT";"BE";1;2024;12;13109.7115510735;"TRAMO_MV1"
"EXTRA_EXPORT";"BG";1;2024;12;1282.66454546059;"TRAMO_MV1"
"EXTRA_EXPORT";"HR";1;2024;12;690.58923968171;"TRAMO_MV1"
"EXTRA_EXPORT";"CY";1;2024;12;279.825595697084;"TRAMO_MV1"
"EXTRA_EXPORT";"CZ";1;2024;12;4066.63596164895;"TRAMO_MV1"
"EXTRA_EXPORT";"DK";1;2024;12;4692.14502662349;"TRAMO_MV1"
"EXTRA_EXPORT";"EE";1;2024;12;401.070093638277;"TRAMO_MV1"
"EXTRA_EXPORT";"FI";1;2024;12;2568.45333239675;"TRAMO_MV1"
"EXTRA_EXPORT";"FR";1;2024;12;23430.5456667815;"TRAMO_MV1"
"EXTRA_EXPORT";"DE";1;2024;12;56050.0462310474;"TRAMO_MV1"
"EXTRA_EXPORT";"EL";1;2024;12;1768.58133612523;"TRAMO_MV1"
"EXTRA_EXPORT";"HU";1;2024;12;2717.9704761172;"TRAMO_MV1"
"EXTRA_EXPORT";"IE";1;2024;12;11418.7020673736;"TRAMO_MV1"
"EXTRA_EXPORT";"IT";1;2024;12;26376.8235729674;"TRAMO_MV1"
"EXTRA_EXPORT";"LV";1;2024;12;498.17875649218;"TRAMO_MV1"
"EXTRA_EXPORT";"LT";1;2024;12;1024.07330212329;"TRAMO_MV1"
"EXTRA_EXPORT";"LU";1;2024;12;228.430922522109;"TRAMO_MV1"
"EXTRA_EXPORT";"MT";1;2024;12;156.432504705443;"TRAMO_MV1"
"EXTRA_EXPORT";"NL";1;2024;12;21645.0592627068;"TRAMO_MV1"
"EXTRA_EXPORT";"PL";1;2024;12;7491.87930691699;"TRAMO_MV1"
"EXTRA_EXPORT";"PT";1;2024;12;2035.43745459144;"TRAMO_MV1"
"EXTRA_EXPORT";"RO";1;2024;12;2176.30354435973;"TRAMO_MV1"
"EXTRA_EXPORT";"SK";1;2024;12;1938.72553521334;"TRAMO_MV1"
"EXTRA_EXPORT";"SI";1;2024;12;2768.41741956482;"TRAMO_MV1"
